,content,sentiment
727,"Aku pikir pas waktu bimtek aja ini bermasalah , hari ini di kasih link lagi buat buka apk malah tetap sama aja kayak pas waktu bimtek Sampai seharusnya hari ini bisa praktek tapi gak jadi ,Krn setiap masuk selalu loading,trus bacaannya: timeout",-1
742,Tolonglah lebih dimantapkan lagi kalo membuat aplikasi biar tidak membuat pusing dan buang² waktu untuk pengguna nya. Pemilihan sekarang terlalu banyak tuntutan ini itu tapi sistem nya aja begini. SEGERA PERBAIKI,0
934,"Gak jelas pengembang aplikasinya, ambil jasa pengembang aplikasi luar negeri aja, kalau buat aplikasi kaya gini eror terus. Event 5tahun sekali anggaran gak main2 kog gini banget.",-1
699,"Halo ,kawan kawan sirekap . tahan dulu jarinya untuk menyalahkan . mari kita beri semangat terhadap pengembang biar sebelum di operasikan bener bener sempurna apk ini . terustwrang kami aatu kelurahan juga blm ada yang bisa login setelah di updated v 2.30",1
477,"Aplikasinya selalu Erorr.. daerah yang memadaii jaringannya masih belum bisa di gunakan. Pertimbangkan penggunaan aplikasi SIREKAP, krn masih ada beberapa daerah yang tdk memiliki jaringan internet yang memadai🙏",-1
319,"Baru kali ini download apk ada tulisan ,terjadi kesalahan dalam penyimpanan perangkat , di instal 100x juga tetep sama , ram 8 internal masih kosong kayak lapangan sepak bola ,tapi tetep , harisdi perbaiki lagi ini apk nya",-1
728,"Hari ini saya buka aplikasi muncul tulisan merah yang intinya aplikasi harus di Update lagi, kemudian saya buka playstore dan saya Updatelah aplikasi ini. Akhirnya bisa dibuka kembali, tapi kemudian setelah saya login dengan akun yang sama menggunakan username dan password yang sama sebelumnya kenapa gagal terus menerus ? Sungguh sangat merepotkan.",-1
789,"Tolong jika serius ingin digitalisasi, sebelum rilis, coba hire pentester, biar tau kapasitas dari aplikasi nya seperti apa. Jangankan dibuka nasional serempak, baru sekecamatan saja sudah error.",-1
738,"""Terjadi kesalahan dalam penyiapan perangkat Pastikan anda terhubung ke jaringan internet"" Itu selalu yg aku dapat kala mau buka sirekap. Informasi ram aku udah 8gb. Dan internal 50gb masih ada. Itu kenapa ya?? Tolong",-1
891,Mohon izin kepada pembuat aplikasi si rekap kenapa baru dua hari tidak di buka aplikasinya selalu ada update mohon di perbaiki dan masalah ketika sudah di dalam aplikasi sirekap jaringan selalu eror dan sering terjadinya masalah,-1
958,aplikasi ngabisin kuota.. gx guna sama sekali.. gimana mw gunain aplikasi ini kalau loadingnya berhari hari.. kalau belum siap dengan era digitalisasi mending tulis tangan.. atau pakai calculator aja. seharusnya bimtek udah bisa gunain aplikasi.. ini malah aplikasi gx ada gunanya,-1
948,"Habis download, dibuka cuman muncul keterangan: Terjadi kesalahan dalam penyiapan perangkat Walah Walah.. Manual aja lah, apalagi jadwal bimtek sirekap belum ada jg.. Wes wes kyk gk niat aja",-1
821,"Susah buat login, seharusnya bisa simulasi ,ini mah untuk masuk aplikasinya susah gak bisa gagal terus. sekali bisa login cuma di google nya. Gimana nanti pas hari H nya. Semoga shaja di permudahkan dan di lancarkan, biar gak menghambat jalanya C hasil.",-1
910,"masa si gk belajar dari E coklit kemarin, gini mulu, Anggaran pemilu kan banyak masa iya buat aplikasi aja gini. ini masih bertahap, kalau pas hari H nya gimana .. sampe pagi lagi atau sampai malamnya lagi.",-1
347,"Kalau mau digitalisasi pastikan semuanya sudah benar"" Siap untuk di pakai. Sampe skrg banyak kali masalah nya, buat login aja susah. Gak kebayang nanti tgl 14 Februari di mana seluruh indonesia make Apk ini, nambah kerjaan aja 🥲, tapi semoga kedepan nya makin ada perbaikan utk pemilu selanjutnya,",-1
34,"Aplikasinya kenapa ini di buat login malah gabisa, udah memasukkan pin/sidik jari hp tapi malah ngga bisa inisialisasi. Lebih baik lebih di perhatikan agar tidak mempersulit pengguna nya:) Capek kak yang di salahin jaringannya terus pdhl jaringannya bagus bgt buat scroll aplikasi lain ngga ada masalah sama sekali jaringannya wkwkwk. Tolong lebih di perhatikan lagi aplikasi ini, beberapa banyak juga yang mengalami seperti saya:)",-1
697,"Kalo belum bisa pake aplikasi ngga usah maksain diri, dari tadi login eror mulu jaringan juga sudah bagus pake data maupun wifi. Diperbaiki aja dulu kali sudah siap diuji coba dulu baru boleh dipakai untuk operator lainnya nantinya takut menghambat pas hari H. Tolong ya ini error mulu",-1
228,"Aplikasi belum siap, tapi mau dipakai secara nasional. Banyak bug aplikasi mulai dari jaringan, server, foto ulang terus katanya blm ke detect dll. Mohon diperbaiki lagi. Takutnya tugas terhambat hanya karna si rekap.",-1
594,"Gimana mau login sedangkan username &pasword/kata sandi aja gk ada di kirim ke email/WA saya. Dan di tempat saya Rata-rata pemegang sirekap 1&2 masalahnya sama 100%, tidak ada yang bisa login ke akun sirekapnya. Ada yg tidak bisa buka link verifikasi lah, ada yang tidak mendapat verifikasi dari WA / e-mail termasuk saya. gimana mau di pelajari sedangkan login aja gk bisa🫠sudah memasuki bulan pemilu tapi aplikasi belum siap🥲",-1
737,"Sangat tidak membantu, dan malah menjadi beban baru utk petugas kpps. Kalau memang belum siap, ya jgn digunakan. Jangan sampai hanya utk kelihatan keren dalam berteknologi malah menyengsarakan petugas yg berkenaan lgs dengan pemilu ini.",-1
765,"Sepertinya pemerintah belum siap merangkai server untuk satu negara,keterangan yang muncul hanya server error,mungkin server harusnya di cluster per kab/kota,biar gak mampet karena kebanyakan yang masuk dalam satu waktu",-1
88,Perbaiki lagi kualitas aplikasinya kalau mau rekapan hasil pemilu berjalan lancar. Fix sangat² membagongkan ni aplikasi mencet² tombol sampai jari pegel pun tetep ga bisa kebaca tuh sidik jari.,-1
768,Tolong dong ini gimana sihh.. Gak bisa masuk aplikasi nya.. Mempersulit kerjaan saja. Seharusnya sudah simulasi malah berkendala pada aplikasi ini.. Kata nya sudah bisa login. Tapi kenapa smpai sekarang blum bisa2,-1
965,Indonesia...pengennya maju.tp aplikasinya kayak gini...lemot.cba gandeng swasta kalau yg negeri bikin aplikasi saja.lemot baget...mau log in muter terus...sekelas negara yg kaya akan segalanya.kok aplikasinya lemot gini...,-1
876,"Dear admin... Aplikasi yg belum siap knapa udah diluncurkan... apa ga bisa pake aplikasi offline aja, nanti setelah kerja baru pake sistem sinkron. Kan enak.. kami yg lokasi TPSnya ga ada jaringan internet yg susah... semenjak bimtek sampai saat menulis ulasan ini belum juga bisa login.. eror 500 terus. Atau tolong kekuatan servernya ditambah dong agar hari "" H "" nanti kami KPPS ga keteteran kerjanya.. Mohon dipertimbangkan lagi ya.... Salam dari KPPS yg tahan ngantuk demi login SiRekap 😔😔",-1
919,"Masuknya susah banget, giliran udah bisa masuk. Eh sekarang malah aplikasinya ga bisa digunain lagi. Masa iya harus ganti hp lagi? Tolong dong ini, sarannya pake sidik jari. sedangkan hp saya g support dan ga ada fitur sidik jarinya",-1
243,"kalau belum siap bikin aplikasi sirekap yang bisa dipake seluruh indonesia, kayaknya ga perlu sok-sokan ngeonline-in data pemilu deh. Ini ngehambat banget, buat loginnya aja susah bener dah. kemaren udah masuk ke aplikasinya, abis update, passwordnya tbtb gabisa dipake. terus dapat intruksi, kalau ada password baru. NGAPAIN SIH. ngaco bener. ngapain tukar-tukar pw segala sih??? UDAH TAU LOGINNYA SUSAH BJIRRR. nyebelin banget, ngerepotin jadinya tau ga si.",-1
927,"dari yang udah udah aplikasi Indonesia itu gak ngeyakinin banget bisa membantu dalam pengerjaan nanti, udah gak kebayang nanti loadingnya super lama karna serentak di pake se indonesi.",-1
834,"Loading lama eror terus hanya bisa di gunakan di jam jam sepi pengguna, sedangkan apk ini akan di gunakan secara bersamaan pada saat Hari H pemilu, apk ini terbitkan untuk tujuan mempermudah atau mempersulit pekerjaan? Tolong perbaiki segera system nya",-1
767,"Menurut beberapa komentar, kalau tidak mampu untuk digitalisasi ya gausah dipaksakan. Toh bukannya akan mempermudah malah hanya akan mempersulit jalannya demokrasi. Jaman dulu tanpa teknologi, semua aman terkendali. Kita hanya perlu akhlak yg baik, kejujuran terutama meningkatkan jiwa religius agar demokrasi bisa sesuai dgn asas nya..",-1
390,"Jika dari dulu bisa manual kenapa sekarang harus pakai aplikasi, ??? Dengan aplikasi yang masih dalam uji coba KPU, saat simulisasi saja bermasalah, apalagi saat hari H, rata2 kesalahan server eror dan sertifikt gagal, akhirnya apa data internet sudah pasti habis tapi aplikasi tidak bisa digunakan. SANGAT MENGECEWAKAN PELANGGAN.",-1
961,Minimal kalo belum siap pakai ga usah di rilis deh buat susah yang ada di fix dulu tuh bug bug nya kek gini pada error semua,-1
267,"Aplikasinya belum sempurna, terlalu memaksakan, lambat loadingnya, bukannya mempermudah kerja KPPS, malah jadi lebih mempersulit dan bikin bingung... Masih lebih bagus pakai agregator excel, daripada aplikasi ini...",-1
933,Maaf saya kurang tau ini masalah aplikasinya atau servernya yg nda bisa nampung semua.e kenapa waktu sudah upload dokumen c-hasil ketika mau diedit tulisanya gambar sedang diproses terus padahal sudah hampir 7 jam,-1
33,"Aplikasi belum siap, tapi dipaksakan. Apalagi pemilu sudah Tinggal menghitung hari. Di hp saya ketika loading terus muncul notifikasi ""terjadi kesalahan dalam penyiapan perangkat, pastikan Anda terhubung ke internet"" padahal paket data jelas sudah aktif, pake wifi pun juga tidak bisa. Mohon ditinjau ulang, atau dicek kompatibilitasnya agar diperluas soalnya jenis hp yang dipakai kpps juga bermacam macam dan tidak semuanya hp baru.",-1
957,"Mohon untuk bantuannya,saya selalu mencoba login berkali-kali,tetapi tetap gagal bahkan saat tengah malam juga masih gagal, hampir subuh juga login tetapi gagal juga,apa solusinya?....terima kasih.",0
731,"Tolong segera di perbaiki. Pas awal saya install sudah bisa login hanya saja proses autentikasi gagal terus. Setelah saya install ulang karena aplikasi lama sudah tidak bisa digunakan, malah gak bisa login dengan kendala invalid username or password padahal saya rasa sudah benar memasukkan username dan password.",-1
835,Sangat buruk.. Belum pemilu sja sdh tdk bisa d gunakan apalagi saat pemilu. Sdh ulang2 uninstal tetap tdk bisa msk. Jangan maksa kalo belum siap..yg ad pekerjaan malah terhambat,-1
729,Tidak bisa login salah terus passwordnya padahal sudah sesuai dan username sudah sesuai juga dan sesuai arahan dari bimtek untuk login tetapi di aplikasi tidak bisa sama sekali selalu salah .percuma,-1
809,"mohon agar di masukan Flash di Mode Scan, agar menghindari terjadinya Bayangan dan gelap cahaya .. dengan adanya flash seperti camera biasa memungkinkan Cahaya akan lebih Bagus ......",1
940,"Sudah dua hari update versi terbaru masih aja susah log in , kendala salah password terus, padahal password sudah seseuai dengan yg di beri dari KPU pusat...bagaimana ini??? Waktu sudah mendekati , tolong pencerahan nya🙏",-1
671,Aplikasi ini bagi daerah yg punya jaringan bagus itu di permudahkan. Tapi kasing daeranya jaringan tidak mendukung aplikasi kayanya sulit di gunakan. Louding saja strngamati apalagi aplot,-1
68,"Loadingnya lama, hp saya sudah termasuk hp canggih padahal. Untuk kamera pengambilan gambar tolong juga diperhatikan, kenapa yang terbaca hanya kamera Ultrawide? Tingkat ketajamannya jadi kurang, membuat sistem sering salah baca teks.",-1
723,"Setelah mendapatkan update terbaru, malah gak bisa masuk lagi, padahal sebelumnya sudah bisa, sudah beberapa kali coba masuk, malah invalid username/password,.. padahal sudah sesuai dengan username/password.",-1
913,"Aplikasi aneh, disuruh nunggu wa dari kpu sampe sekarang belum ada, digitalisasi yang gadipersiapkan dengan baik ya begini hasilnya, yang tadinya mempermudah malah mempersulit, salam waras",-1
997,"Aplikasi AMPAS bukanya meringankan malah makin mempersulit,digitalisasi boleh tp pemerintah juga harus menyiapkan server yang baik.bagaimana kami mau kerja kalau aplikasinya error terus !!!",-1
90,"Aplikasinya berhenti sampai selesai penginstalan saja, setelah itu belum bisa dibuka sejak pagi tadi sampai sore ini. Lagian apa iya mau gunakan handphone pribadi untuk input datanya? Ini pemilihan presiden, bagaimana kalau saat penghitungan suara ada telpon masuk, ada pesan wa masuk dsb.. kenapa tidak disiapkan menggunakan perangkat lain seperti laptop, PC atau sejenisnya saja.",-1
520,"App lemot masih banyak bug, banyak yg harus ditingkatkan, udah mepet hari pemilu masih seperti ini, tidak ada trial paling gak jauh2 hari di trial banyak pengguna. Jgn sampe pas hari H eror malah memperlambat jalannya pemilu",-1
865,"Sangat tidak ramah. Aplikasi tol*l, gobl*k.. Kalo belum siap jangan di terbit kan dulu, ngabis kan kuota aku bae download aplikasi ini bikin ribet pengguna",-1
880,Terjadi kesalahan saat melakukan inisialisasi aplikasi Gagal mendapatkan kunci digital: cannot create signer: User not authenticated Tolong Aplikasinya Segera di Fix..... Mengingat Pemilu sebentar lagi.... Jangan menambah Beban KPPS dengan login Sirekap yang susah.,-1
678,"Sebagai tim IT pemilu kek gini, aplikasi ini harusnya sudah siap dari jauh hari, kekuatan server harus diuji, ini malah error mulu, yakin hari H aplikasi nya gk bisa dipake, apa jangan jangan dana pengembangan aplikasi nya dikorupsi juga jd tim pengembang jd males buat nya.",-1
375,"ngasi 1 bintang aja itu udah maksa sebenarnya.. apk dibuat katanya untuk mempermudah merekap hasil perhitungan. baru mau login sj sudah setengah mati, apalagi kalo sudah digunakan nantinya? kata PPK waktu bimtek sirekap 2 merekap offline kalo seandainya server eror.. bukannya mempermudah, itumah mempersulit lagi namanya,, sbnrnya dengan cara di sediakan laptop dan printer itu sudah membantu sekali, para saksi di berikan hard copy nya.. udah selesai kan..?",-1
371,"Bukannya mempermudah justru malah semakin mempersulit!. Setiap login slalu gagal, analisis gagal, gimana nih developersnya??, saya udh berulang kali login slalu gagal, sampai² harus uninst trus instal lagi, tolong dong dipersiapkan aplikasinya. Blom apa² sudah bikin kecewa penggunanya",-1
142,"Udah capek saya menginstal hampir 100kali,berusaha login juga begitu. Ga pernah berhasil,ada aja masalahnya username dan password tidak valid padahal memang benar yg dikirim ke saya itu yg saya masukan. Selain itu,katanya error,time out,gagal mendapatkan sertifikat dll. Pusing... 😭",-1
562,"Kameranya kurang banget sih buat foto, padahal kalo foto lewat kamera biasa jernih banget . Kalau bisa adain menu ambil foto dari galeri biar lebih pro gambarnya",-1
419,"Apaan nih, abis di update gk bisa masuk lagi, dilink sudah diverifikasi tpi tetep gk bisa login make password dan user name terbaru. Tolong, kalo gak siap bikin aplikasi jangan maksa. Bukannya mempermudah malah bikin tambah sakit kepala.",-1
537,"Aplikasi apa ini ? Baru dapat WA dari KPU di suruh install apk ini. Udah di install begitu masuk aplikasi malah ada tulisannya ""aplikasi versi ini sudah tidak dapat digunakan"" lahh rugi dong wkwkwkwkw tolong dong petugas yang ditugaskan bagian apk ini untuk segera dibenahi. Dan tolong solusinya dong 😭",-1
870,"Sudah aktivasi, sudah bisa ganti password, hanya saat inisialisasi sudah berkali-kali mencoba tetap gagal mendapat kunci digital/sertifikat digital.",-1
994,"Aplikasinya masih belum matang, hanya aktivasi 1 kabupaten saja servernya sudah lemot parah, apalagi pas hari-H yang akan digunakan 1 negara dalam waktu bersamaan. Sebagai petugas sirekap saya jadi khawatir.",-1
192,"Mohon untuk devloper apknya, ini apk masih ada bug. Masak open kamera otentifikasi tidak muncul. Bagaimana mau foto. Takutnya sy masuk mlah kamera tidak bisa di open. Pdhl sudah android 11. Mohon bug ini di periksa lagi, ini masa depan indonesia.",-1
264,"Kalau belum siap untuk digitalisasi ya jangan di luncurkan dulu aplikasinya, saya sudah 3 jam cuman buat login doang padahal WiFi sama data seluler aktif. Jawaban nya ""Gagal mendapatkan sertifikat"", aduh perbaiki dulu lah terlalu banyak bug nya",-1
909,"Sudah ram 8, android 13, memory internal 256, wifi super kenceng masih blm bisa masuk, klw ga niat mending hitung manual aja gausah ada aplikasi² gini.",-1
